"Ultra low emission vehicles (ULEVs) [note 1] registered for the first time [note 5] by body type [note 2], make, generic model and fuel type, Great Britain and United Kingdom from 2010 Q1 (January to March)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table VEH0171b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This worksheet contains one table. Some cells refer to notes which can be found on the notes worksheet. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Some shorthand is used in this table, [c] = confidential.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geography [note 3],Units,BodyType [note 2],Make [note 6],Generic model [note 6],Fuel,2022 Q4,2022 Q3,2022 Q2,2022 Q1,2021 Q4,2021 Q3,2021 Q2,2021 Q1,2020 Q4,2020 Q3,2020 Q2,2020 Q1,2019 Q4,2019 Q3,2019 Q2,2019 Q1,2018 Q4,2018 Q3,2018 Q2,2018 Q1,2017 Q4,2017 Q3,2017 Q2,2017 Q1,2016 Q4,2016 Q3,2016 Q2,2016 Q1,2015 Q4,2015 Q3,2015 Q2,2015 Q1,2014 Q4,2014 Q3,2014 Q2,2014 Q1,2013 Q4,2013 Q3,2013 Q2,2013 Q1,2012 Q4,2012 Q3,2012 Q2,2012 Q1,2011 Q4,2011 Q3,2011 Q2,2011 Q1,2010 Q4,2010 Q3,2010 Q2,2010 Q1
United Kingdom,Number,Cars,GENESIS,GENESIS GV70,Battery electric,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MERCEDES,MERCEDES GLC CLASS,Plug-in hybrid electric (petrol),24,83,311,310,98,132,50,52,84,86,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MERCEDES,MERCEDES AMG CLASS,Battery electric,23,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,PEUGEOT,PEUGEOT RIFTER,Battery electric,22,24,27,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,SMART,SMART FORFOUR,Battery electric,22,157,209,236,298,100,165,127,138,340,110,134,25,65,23,68,75,25,28,51,45,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,HONDA,HONDA E,Battery electric,20,101,195,135,117,251,234,95,436,556,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,SSANGYONG,SSANGYONG KORANDO,Battery electric,19,4,11,39,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,VOLVO,VOLVO S60,Plug-in hybrid electric (petrol),19,37,37,19,18,17,15,27,45,48,4,43,29,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,CITROEN,CITROEN SPACETOURER,Battery electric,18,20,20,7,28,1,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MERCEDES,MERCEDES EQV CLASS,Battery electric,13,8,76,170,204,160,85,40,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,AUDI,AUDI A8,Plug-in hybrid electric (petrol),10,16,4,10,3,8,20,30,1,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,GENESIS,GENESIS G80,Battery electric,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,JAGUAR,JAGUAR MODEL MISSING,Battery electric,6,1,0,8,1,1,5,2,0,8,8,42,23,2,42,8,1,6,5,223,30,2,67,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MERCEDES,MERCEDES GLC CLASS,Hybrid electric (petrol),5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MERCEDES,MERCEDES GLC CLASS,Plug-in hybrid electric (diesel),5,66,145,268,375,355,242,224,335,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MG,MG MODEL MISSING,Battery electric,5,0,0,5,0,1,6,0,0,0,0,3,2,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,PEUGEOT,PEUGEOT TRAVELLER,Battery electric,5,9,19,11,15,35,16,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,TESLA,TESLA MODEL S,Battery electric,5,8,3,3,3,2,3,18,268,284,197,155,201,255,455,320,351,497,498,541,779,674,401,786,558,634,501,762,798,324,131,217,239,286,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,KIA,KIA SOUL,Battery electric,4,234,227,382,84,328,507,217,202,314,151,217,0,0,0,30,88,181,96,58,86,40,35,54,33,55,41,28,65,30,18,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,OTHER BRITISH,OTHER BRITISH MODEL MISSING,Battery electric,4,14,8,9,3,4,7,4,6,3,0,4,2,14,4,10,1,3,3,2,18,1,0,1,26,4,2,0,2,13,2,1,21,14,2,28,4,5,4,3,4,0,4,3,6,23,10,36,3,1,3,4
United Kingdom,Number,Cars,TESLA,TESLA MODEL MISSING,Battery electric,4,2,1,1,1,0,1,1,0,0,0,2,0,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
United Kingdom,Number,Cars,BMW,BMW 7 SERIES,Plug-in hybrid electric (petrol),3,55,110,72,87,94,120,66,51,107,16,83,102,82,69,92,55,55,60,66,114,118,36,116,78,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,FORD,FORD TOURNEO,Range extended electric,3,7,4,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MERCEDES,MERCEDES MODEL MISSING,Hybrid electric (petrol),3,18,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,NISSAN,NISSAN MODEL MISSING,Battery electric,3,1,3,5,0,3,1,3,5,0,0,2,1,4,1,0,0,0,0,0,0,0,0,2,3,3,0,0,4,1,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,7,4,0,0
United Kingdom,Number,Cars,PEUGEOT,PEUGEOT MODEL MISSING,Battery electric,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
United Kingdom,Number,Cars,RENAULT,RENAULT MODEL MISSING,Battery electric,3,3,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,TESLA,TESLA MODEL X,Battery electric,3,3,1,1,0,1,1,50,492,604,254,176,253,366,340,325,322,442,422,293,452,589,447,627,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,AUDI,AUDI A7,Plug-in hybrid electric (petrol),2,0,5,12,5,12,23,34,50,104,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,JEEP,JEEP GRAND CHEROKEE,Plug-in hybrid electric (petrol),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MERCEDES,MERCEDES E CLASS,Plug-in hybrid electric (diesel),2,20,91,213,196,182,103,485,459,247,217,273,322,283,225,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,RENAULT,RENAULT TWIZY,Battery electric,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,6,6,7,4,5,0,7,5,12,26,6,8,32,51,9,19,13,6,15,28,44,38,52,76,150,5,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,CHEVROLET,CHEVROLET MODEL MISSING,Battery electric,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,CITROEN,CITROEN MODEL MISSING,Battery electric,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
United Kingdom,Number,Cars,HYUNDAI,HYUNDAI TUCSON,Other fuel types,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,JAGUAR,JAGUAR F-PACE,Hybrid electric (petrol),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,KIA,KIA MODEL MISSING,Battery electric,1,0,4,4,1,2,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,LAND ROVER,LAND ROVER MODEL MISSING,Hybrid electric (petrol),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,MINI,MINI MODEL MISSING,Battery electric,1,0,0,2,0,0,1,2,1,1,0,0,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
United Kingdom,Number,Cars,ROLLS ROYCE,ROLLS ROYCE MODEL MISSING,Battery electric,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,ROLLS ROYCE,ROLLS ROYCE WRAITH,Battery electric,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,SEAT,SEAT LEON,Plug-in hybrid electric (petrol),1,2,9,71,636,620,793,148,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,TOYOTA,TOYOTA MIRAI,Fuel cell electric,1,3,0,2,3,1,5,1,33,6,0,5,10,27,5,23,7,0,28,1,3,9,2,18,0,1,2,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,TOYOTA,TOYOTA MODEL MISSING,Battery electric,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,VOLKSWAGEN,VOLKSWAGEN MODEL MISSING,Battery electric,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,VOLKSWAGEN,VOLKSWAGEN TOUAREG,Plug-in hybrid electric (petrol),1,30,4,2,9,2,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,AIXAM,AIXAM MEGA,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,2,1
United Kingdom,Number,Cars,ASTON MARTIN,ASTON MARTIN MODEL MISSING,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,AUDI,AUDI A5,Battery electric,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,AUDI,AUDI MODEL MISSING,Battery electric,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,AUDI,AUDI Q7,Plug-in hybrid electric (diesel),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,62,93,80,78,116,22,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,AUDI,AUDI Q7,Plug-in hybrid electric (petrol),0,11,21,54,97,125,156,152,88,163,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,AUDI,AUDI Q8,Plug-in hybrid electric (petrol),0,2,6,23,35,52,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,AUSTIN,AUSTIN MODEL MISSING,Battery electric,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,BENTLEY,BENTLEY MODEL MISSING,Other fuel types,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,BMW,BMW 2 SERIES,Hybrid electric (petrol),0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,BMW,BMW 5 SERIES,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,BMW,BMW 5 SERIES,Hybrid electric (petrol),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,BMW,BMW I3,Range extended electric,0,0,0,1,0,0,0,0,0,0,0,0,7,26,12,205,770,710,355,336,531,685,581,706,545,653,292,435,510,357,256,481,332,145,158,196,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,BMW,BMW I8,Plug-in hybrid electric (petrol),0,0,0,0,0,0,0,0,8,28,31,27,76,63,63,130,113,105,166,120,105,62,67,117,146,165,171,168,89,158,289,314,187,96,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,BMW,BMW M5,Hybrid electric (petrol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,BYD,BYD E6,Battery electric,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,CHARGE,CHARGE MUSTANG,Battery electric,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,CHEVROLET,CHEVROLET VOLT,Range extended electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,34,11,12,13,21,27,3,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,CITROEN,CITROEN C1,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,CITROEN,CITROEN C-ZERO,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,4,0,1,6,12,6,0,0,1,1,0,0,3,0,0,18,25,20,73,17,9,11,20,7,12,7,0,0,0,0
United Kingdom,Number,Cars,CUPRA,CUPRA FORMENTOR,Plug-in hybrid electric (petrol),0,11,102,568,793,812,366,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,CUPRA,CUPRA LEON,Plug-in hybrid electric (petrol),0,21,71,15,158,189,142,39,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,DFSK,DFSK MODEL MISSING,Battery electric,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,DS,DS DS9,Plug-in hybrid electric (petrol),0,4,10,15,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,ETRUSCO,ETRUSCO MODEL MISSING,Fuel cell electric,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,FIAT,FIAT MODEL MISSING,Battery electric,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,FORD,FORD FOCUS,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,0,0,0,0,4,6,1,0,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,FORD,FORD FOCUS,Other fuel types,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
United Kingdom,Number,Cars,FORD,FORD KUGA,Hybrid electric (petrol),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,FORD,FORD MODEL MISSING,Battery electric,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,7,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,FORD,FORD MUSTANG,Battery electric,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,FORD,FORD TRANSIT CUSTOM,Range extended electric,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,GENESIS,GENESIS MODEL MISSING,Battery electric,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,HYUNDAI,HYUNDAI IX35,Fuel cell electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,5,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,HYUNDAI,HYUNDAI MODEL MISSING,Battery electric,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,HYUNDAI,HYUNDAI MODEL MISSING,Fuel cell electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,HYUNDAI,HYUNDAI MODEL MISSING,Hybrid electric (petrol),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,HYUNDAI,HYUNDAI NEXO,Fuel cell electric,0,0,0,2,2,0,0,0,0,1,6,6,4,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,HYUNDAI,HYUNDAI TUCSON,Hybrid electric (petrol),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,INFINITI,INFINITI M35H,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,JAGUAR,JAGUAR E-PACE,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,JONWAY,JONWAY MODEL MISSING,Battery electric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,KIA,KIA CEED,Plug-in hybrid electric (petrol),0,0,0,0,0,4,36,58,67,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,KIA,KIA MODEL MISSING,Hybrid electric (petrol),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Number,Cars,KIA,KIA OPTIMA,Plug-in hybrid electric (petrol),0,0,0,0,0,0,0,0,1,6,5,30,37,24,26,57,4,39,31,77,58,64,36,62,31,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
